name,rating,lat,lng,vicinity,price_level,types,user_ratings_total
Chipotle Mexican Grill,2.9,38.0491631,-78.5036763,"953 Emmet Street North, Charlottesville",1,"restaurant, food, point_of_interest, establishment",1032
The Whiskey Jar,4.4,38.0314122,-78.4827571,"227 West Main Street, Charlottesville",2,"restaurant, food, point_of_interest, establishment",1567
Hamiltons' at First & Main,4.4,38.03090350000001,-78.48155659999999,"101 West Main Street, Charlottesville",3,"restaurant, food, point_of_interest, establishment",537
Sedona Taphouse,4.4,38.05108860000001,-78.5056927,"1035 Millmont Street, Charlottesville",2,"bar, restaurant, food, point_of_interest, establishment",1869
Orzo Kitchen & Wine Bar,4.5,38.0305847,-78.48712239999999,"416 West Main Street, Charlottesville",3,"bar, restaurant, food, point_of_interest, establishment",602
The Ivy Inn Restaurant,4.8,38.045929,-78.51621519999999,"2244 Old Ivy Road, Charlottesville",3,"restaurant, food, point_of_interest, establishment",652
Citizen Burger Bar,4.3,38.03019080000001,-78.4804429,"212 East Main Street, Charlottesville",2,"bar, restaurant, food, point_of_interest, establishment",2503
The Nook,4.2,38.030083,-78.478776,"415 East Main Street, Charlottesville",1,"bar, restaurant, food, point_of_interest, establishment",937
C & O,4.7,38.02906180000001,-78.4782802,"515 East Water Street, Charlottesville",3,"bar, restaurant, food, point_of_interest, establishment",618
Miller's Downtown,4.3,38.030985,-78.481796,"109 West Main Street, Charlottesville",2,"restaurant, bar, food, point_of_interest, establishment",1022
Peter Chang China Grill,4.1,38.05523109999999,-78.5005444,"2162 Barracks Road, Charlottesville",2,"restaurant, food, point_of_interest, establishment",585
The Virginian,4.2,38.0353206,-78.50067299999999,"1521 University Avenue, Charlottesville",2,"restaurant, food, point_of_interest, establishment",757
Christian's Pizza,4.4,38.03086799999999,-78.482198,"118 West Main Street, Charlottesville",1,"restaurant, food, point_of_interest, establishment",782
Dinsmore Inn at The University,4.6,38.0332771,-78.4972245,"1211 West Main Street, Charlottesville",N/A,"lodging, restaurant, food, point_of_interest, establishment",92
South Street Brewery,4.4,38.029338,-78.482687,"106 South Street West, Charlottesville",2,"bar, restaurant, point_of_interest, food, establishment",545
C & O,4.7,38.02906180000001,-78.4782802,"515 East Water Street, Charlottesville",3,"bar, restaurant, point_of_interest, food, establishment",618
Ten,4.4,38.03045649999999,-78.4810104,"120 East Main Street, Charlottesville",3,"restaurant, point_of_interest, food, establishment",286
Continental Divide,4.6,38.0319244,-78.49109969999999,"811 West Main Street, Charlottesville",2,"restaurant, point_of_interest, food, establishment",322
Mellow Mushroom Charlottesville,4.5,38.0337158,-78.4986122,"1321 West Main Street, Charlottesville",2,"restaurant, point_of_interest, food, establishment",1295
The Nook,4.2,38.030083,-78.478776,"415 East Main Street, Charlottesville",1,"bar, restaurant, point_of_interest, food, establishment",937
Subway,4,38.032418,-78.48523800000001,"251 Ridge McIntire Road, Charlottesville",1,"meal_takeaway, restaurant, point_of_interest, food, establishment",108
Bodo's Bagels,4.8,38.0351412,-78.4849943,"505 Preston Avenue, Charlottesville",1,"bakery, restaurant, point_of_interest, store, food, establishment",2313
Hamiltons' at First & Main,4.4,38.03090350000001,-78.48155659999999,"101 West Main Street, Charlottesville",3,"restaurant, point_of_interest, food, establishment",537
The Whiskey Jar,4.4,38.0314122,-78.4827571,"227 West Main Street, Charlottesville",2,"restaurant, point_of_interest, food, establishment",1567
Guadalajara,4.4,38.02992,-78.4754603,"805 East Market Street, Charlottesville",2,"restaurant, point_of_interest, food, establishment",680
Citizen Burger Bar,4.3,38.03019080000001,-78.4804429,"212 East Main Street, Charlottesville",2,"bar, restaurant, point_of_interest, food, establishment",2503
Chipotle Mexican Grill,2.9,38.0491631,-78.5036763,"953 Emmet Street North, Charlottesville",1,"restaurant, point_of_interest, food, establishment",1032
Orzo Kitchen & Wine Bar,4.5,38.0305847,-78.48712239999999,"416 West Main Street, Charlottesville",3,"bar, restaurant, point_of_interest, food, establishment",602
Miller's Downtown,4.3,38.030985,-78.481796,"109 West Main Street, Charlottesville",2,"restaurant, bar, point_of_interest, food, establishment",1022
Christian's Pizza,4.4,38.03086799999999,-78.482198,"118 West Main Street, Charlottesville",1,"restaurant, point_of_interest, food, establishment",782
C'Ville Coffee,4.5,38.04104839999999,-78.4776157,"1301 Harris Street, Charlottesville",1,"cafe, meal_takeaway, restaurant, point_of_interest, store, food, establishment",498
Rapture Restaurant,3.8,38.0303845,-78.47976779999999,"303 East Main Street, Charlottesville",2,"restaurant, night_club, bar, point_of_interest, food, establishment",659
Sedona Taphouse,4.4,38.05108860000001,-78.5056927,"1035 Millmont Street, Charlottesville",2,"bar, restaurant, point_of_interest, food, establishment",1869
Zocalo,4.4,38.0307918,-78.4803003,"201 East Main Street Unit E, Charlottesville",2,"bar, restaurant, point_of_interest, food, establishment",456
South Street Brewery,4.4,38.029338,-78.482687,"106 South Street West, Charlottesville",2,"bar, restaurant, food, point_of_interest, establishment",545
C & O,4.7,38.02906180000001,-78.4782802,"515 East Water Street, Charlottesville",3,"bar, restaurant, food, point_of_interest, establishment",618
Ten,4.4,38.03045649999999,-78.4810104,"120 East Main Street, Charlottesville",3,"restaurant, food, point_of_interest, establishment",286
Continental Divide,4.6,38.0319244,-78.49109969999999,"811 West Main Street, Charlottesville",2,"restaurant, food, point_of_interest, establishment",322
Guadalajara,4.4,38.02992,-78.4754603,"805 East Market Street, Charlottesville",2,"restaurant, food, point_of_interest, establishment",680
The Nook,4.2,38.030083,-78.478776,"415 East Main Street, Charlottesville",1,"bar, restaurant, food, point_of_interest, establishment",937
Mellow Mushroom Charlottesville,4.5,38.0337158,-78.4986122,"1321 West Main Street, Charlottesville",2,"restaurant, food, point_of_interest, establishment",1295
The Local,4.4,38.0245847,-78.4754777,"824 Hinton Avenue, Charlottesville",2,"bar, restaurant, food, point_of_interest, establishment",762
Subway,4,38.032418,-78.48523800000001,"251 Ridge McIntire Road, Charlottesville",1,"meal_takeaway, restaurant, food, point_of_interest, establishment",108
Bodo's Bagels,4.8,38.0351412,-78.4849943,"505 Preston Avenue, Charlottesville",1,"bakery, restaurant, food, point_of_interest, store, establishment",2313
Hamiltons' at First & Main,4.4,38.03090350000001,-78.48155659999999,"101 West Main Street, Charlottesville",3,"restaurant, food, point_of_interest, establishment",537
The Whiskey Jar,4.4,38.0314122,-78.4827571,"227 West Main Street, Charlottesville",2,"restaurant, food, point_of_interest, establishment",1567
Citizen Burger Bar,4.3,38.03019080000001,-78.4804429,"212 East Main Street, Charlottesville",2,"bar, restaurant, food, point_of_interest, establishment",2503
Orzo Kitchen & Wine Bar,4.5,38.0305847,-78.48712239999999,"416 West Main Street, Charlottesville",3,"bar, restaurant, food, point_of_interest, establishment",602
Miller's Downtown,4.3,38.030985,-78.481796,"109 West Main Street, Charlottesville",2,"restaurant, bar, food, point_of_interest, establishment",1022
Christian's Pizza,4.4,38.03086799999999,-78.482198,"118 West Main Street, Charlottesville",1,"restaurant, food, point_of_interest, establishment",782
Rapture Restaurant,3.8,38.0303845,-78.47976779999999,"303 East Main Street, Charlottesville",2,"restaurant, night_club, bar, food, point_of_interest, establishment",659
C'Ville Coffee,4.5,38.04104839999999,-78.4776157,"1301 Harris Street, Charlottesville",1,"cafe, meal_takeaway, restaurant, food, point_of_interest, store, establishment",498
Zocalo,4.4,38.0307918,-78.4803003,"201 East Main Street Unit E, Charlottesville",2,"bar, restaurant, food, point_of_interest, establishment",456
The Virginian,4.2,38.0353206,-78.50067299999999,"1521 University Avenue, Charlottesville",2,"restaurant, food, point_of_interest, establishment",757
